iso_code,country,year,scenario,debt_gt
PHL,Philippines,2045,baseline,-2.2625346526552104
PHL,Philippines,2046,baseline,-2.370274398019744
PHL,Philippines,2047,baseline,-2.4780141433842777
PHL,Philippines,2048,baseline,-2.585753888748811
PHL,Philippines,2049,baseline,-2.6934936341133446
PHL,Philippines,2050,baseline,-2.8012333794778783
PHL,Philippines,2025,ndc,-0.10773974536453382
PHL,Philippines,2026,ndc,-0.2212107627290677
PHL,Philippines,2027,ndc,-0.34041305209360145
PHL,Philippines,2028,ndc,-0.4653466134581353
PHL,Philippines,2029,ndc,-0.5960114468226693
PHL,Philippines,2030,ndc,-0.7324075521872029
PHL,Philippines,2031,ndc,-0.8745349295517368
PHL,Philippines,2032,ndc,-1.0223935789162706
PHL,Philippines,2033,ndc,-1.1759835002808043
PHL,Philippines,2034,ndc,-1.3353046936453385
PHL,Philippines,2035,ndc,-1.500357159009872
PHL,Philippines,2036,ndc,-1.6711408963744059
PHL,Philippines,2037,ndc,-1.84765590573894
PHL,Philippines,2038,ndc,-2.029902187103474
PHL,Philippines,2039,ndc,-2.2178797404680073
PHL,Philippines,2040,ndc,-2.4115885658325413
PHL,Philippines,2041,ndc,-2.611028663197075
PHL,Philippines,2042,ndc,-2.816200032561609
PHL,Philippines,2043,ndc,-3.0271026739261426
PHL,Philippines,2044,ndc,-3.243736587290677
PHL,Philippines,2045,ndc,-3.466101772655211
PHL,Philippines,2046,ndc,-3.6941982300197447
PHL,Philippines,2047,ndc,-3.928025959384278
PHL,Philippines,2048,ndc,-4.167584960748812
PHL,Philippines,2049,ndc,-4.412875234113345
PHL,Philippines,2050,ndc,-4.663896779477879
POL,Poland,2025,ambitious,0.21784665809395315
POL,Poland,2026,ambitious,0.42366152304446725
POL,Poland,2027,ambitious,0.618378450112161
POL,Poland,2028,ambitious,0.8028266335691119
POL,Poland,2029,ambitious,0.9777456831858458
POL,Poland,2030,ambitious,1.143798080361541
POL,Poland,2031,ambitious,1.3098504775372366
POL,Poland,2032,ambitious,1.475902874712932
POL,Poland,2033,ambitious,1.6419552718886272
POL,Poland,2034,ambitious,1.8080076690643225
POL,Poland,2035,ambitious,1.974060066240018
POL,Poland,2036,ambitious,2.140112463415713
POL,Poland,2037,ambitious,2.3061648605914087
POL,Poland,2038,ambitious,2.472217257767104
POL,Poland,2039,ambitious,2.6382696549427993
POL,Poland,2040,ambitious,2.8043220521184944
POL,Poland,2041,ambitious,2.97037444929419
POL,Poland,2042,ambitious,3.136426846469886
POL,Poland,2043,ambitious,3.3024792436455805
POL,Poland,2044,ambitious,3.4685316408212765
POL,Poland,2045,ambitious,3.634584037996972
POL,Poland,2046,ambitious,3.8006364351726676
POL,Poland,2047,ambitious,3.9666888323483622
POL,Poland,2048,ambitious,4.132741229524058
POL,Poland,2049,ambitious,4.298793626699753
POL,Poland,2050,ambitious,4.464846023875449
POL,Poland,2025,baseline,0.2309353548669435
POL,Poland,2026,baseline,0.461870709733887
POL,Poland,2027,baseline,0.6928060646008305
POL,Poland,2028,baseline,0.923741419467774
POL,Poland,2029,baseline,1.1546767743347177
POL,Poland,2030,baseline,1.385612129201661
POL,Poland,2031,baseline,1.6165474840686045
POL,Poland,2032,baseline,1.847482838935548
POL,Poland,2033,baseline,2.0784181938024915
POL,Poland,2034,baseline,2.3093535486694354
POL,Poland,2035,baseline,2.5402889035363785
POL,Poland,2036,baseline,2.771224258403322
POL,Poland,2037,baseline,3.0021596132702655
POL,Poland,2038,baseline,3.233094968137209
POL,Poland,2039,baseline,3.4640303230041525
POL,Poland,2040,baseline,3.694965677871096
POL,Poland,2041,baseline,3.9259010327380395
POL,Poland,2042,baseline,4.156836387604983
POL,Poland,2043,baseline,4.3877717424719265
POL,Poland,2044,baseline,4.618707097338871
POL,Poland,2045,baseline,4.8496424522058135
POL,Poland,2046,baseline,5.080577807072757
POL,Poland,2047,baseline,5.3115131619397005
POL,Poland,2048,baseline,5.542448516806644
POL,Poland,2049,baseline,5.7733838716735875
POL,Poland,2050,baseline,6.004319226540531
POL,Poland,2025,ndc,0.2309353548669435
POL,Poland,2026,ndc,0.44942702173388693
POL,Poland,2027,ndc,0.6554750006008305
POL,Poland,2028,ndc,0.849079291467774
POL,Poland,2029,ndc,1.0302398943347177
POL,Poland,2030,ndc,1.1989568092016611
POL,Poland,2031,ndc,1.3552300360686047
POL,Poland,2032,ndc,1.499059574935548
POL,Poland,2033,ndc,1.6304454258024916
POL,Poland,2034,ndc,1.7493875886694354
POL,Poland,2035,ndc,1.8558860635363787
POL,Poland,2036,ndc,1.9499408504033222
POL,Poland,2037,ndc,2.0315519492702663
POL,Poland,2038,ndc,2.1007193601372096
POL,Poland,2039,ndc,2.157443083004153
POL,Poland,2040,ndc,2.2017231178710963
POL,Poland,2041,ndc,2.2335594647380397
POL,Poland,2042,ndc,2.2529521236049836
POL,Poland,2043,ndc,2.2599010944719273
POL,Poland,2044,ndc,2.2544063773388707
POL,Poland,2045,ndc,2.2364679722058143
POL,Poland,2046,ndc,2.206085879072758
POL,Poland,2047,ndc,2.163260097939701
POL,Poland,2048,ndc,2.107990628806645
POL,Poland,2049,ndc,2.0402774716735883
POL,Poland,2050,ndc,1.9601206265405318
PRT,Portugal,2025,ambitious,0.015619351352417099
PRT,Portugal,2026,ambitious,0.02881320200212352
PRT,Portugal,2027,ambitious,0.039867437435062686
PRT,Portugal,2028,ambitious,0.04902021159501932
PRT,Portugal,2029,ambitious,0.05647201240300739
PRT,Portugal,2030,ambitious,0.062393206906747406
PRT,Portugal,2031,ambitious,0.06831440141048739
PRT,Portugal,2032,ambitious,0.0742355959142274
PRT,Portugal,2033,ambitious,0.08015679041796736
PRT,Portugal,2034,ambitious,0.08607798492170737
PRT,Portugal,2035,ambitious,0.09199917942544739
PRT,Portugal,2036,ambitious,0.0979203739291874
PRT,Portugal,2037,ambitious,0.10384156843292741
PRT,Portugal,2038,ambitious,0.10976276293666737
PRT,Portugal,2039,ambitious,0.11568395744040738
PRT,Portugal,2040,ambitious,0.1216051519441474
PRT,Portugal,2041,ambitious,0.1275263464478874
PRT,Portugal,2042,ambitious,0.13344754095162736
PRT,Portugal,2043,ambitious,0.13936873545536738
PRT,Portugal,2044,ambitious,0.1452899299591074
PRT,Portugal,2045,ambitious,0.1512111244628474
PRT,Portugal,2046,ambitious,0.1571323189665873
PRT,Portugal,2047,ambitious,0.16305351347032737
PRT,Portugal,2048,ambitious,0.16897470797406733
PRT,Portugal,2049,ambitious,0.17489590247780729
PRT,Portugal,2050,ambitious,0.18081709698154735
PRT,Portugal,2025,baseline,0.01839213757949438
PRT,Portugal,2026,baseline,0.03678427515898876
PRT,Portugal,2027,baseline,0.055176412738483144
PRT,Portugal,2028,baseline,0.07356855031797752
PRT,Portugal,2029,baseline,0.09196068789747189
PRT,Portugal,2030,baseline,0.11035282547696629
PRT,Portugal,2031,baseline,0.1287449630564607
PRT,Portugal,2032,baseline,0.14713710063595503
PRT,Portugal,2033,baseline,0.1655292382154494
PRT,Portugal,2034,baseline,0.18392137579494378
PRT,Portugal,2035,baseline,0.2023135133744382
PRT,Portugal,2036,baseline,0.22070565095393258
PRT,Portugal,2037,baseline,0.239097788533427
PRT,Portugal,2038,baseline,0.2574899261129214
PRT,Portugal,2039,baseline,0.27588206369241575
PRT,Portugal,2040,baseline,0.2942742012719101
PRT,Portugal,2041,baseline,0.3126663388514045
PRT,Portugal,2042,baseline,0.3310584764308988
PRT,Portugal,2043,baseline,0.3494506140103932
PRT,Portugal,2044,baseline,0.36784275158988755
PRT,Portugal,2045,baseline,0.38623488916938203
PRT,Portugal,2046,baseline,0.4046270267488764
PRT,Portugal,2047,baseline,0.42301916432837083
PRT,Portugal,2048,baseline,0.44141130190786515
PRT,Portugal,2049,baseline,0.4598034394873596
PRT,Portugal,2050,baseline,0.478195577066854
PRT,Portugal,2025,ndc,0.01839213757949438
PRT,Portugal,2026,ndc,0.03512411515898875
PRT,Portugal,2027,ndc,0.05019593273848315
PRT,Portugal,2028,ndc,0.0636075903179775
PRT,Portugal,2029,ndc,0.0753590878974719
PRT,Portugal,2030,ndc,0.0854504254769663
PRT,Portugal,2031,ndc,0.09388160305646068
PRT,Portugal,2032,ndc,0.10065262063595504
PRT,Portugal,2033,ndc,0.1057634782154494
PRT,Portugal,2034,ndc,0.1092141757949438
PRT,Portugal,2035,ndc,0.11100471337443818
PRT,Portugal,2036,ndc,0.11113509095393259
PRT,Portugal,2037,ndc,0.10960530853342698
PRT,Portugal,2038,ndc,0.10641536611292135
PRT,Portugal,2039,ndc,0.10156526369241575
PRT,Portugal,2040,ndc,0.09505500127191013
PRT,Portugal,2041,ndc,0.08688457885140449
PRT,Portugal,2042,ndc,0.07705399643089883
PRT,Portugal,2043,ndc,0.06556325401039326
PRT,Portugal,2044,ndc,0.05241235158988755
PRT,Portugal,2045,ndc,0.037601289169381935
PRT,Portugal,2046,ndc,0.021130066748876408
PRT,Portugal,2047,ndc,0.0029986843283708042
PRT,Portugal,2048,ndc,-0.01679285809213482
PRT,Portugal,2049,ndc,-0.03824456051264047
PRT,Portugal,2050,ndc,-0.061356422933146026
QAT,Qatar,2025,ambitious,0.09564994934868566
QAT,Qatar,2026,ambitious,0.18718971189426326
QAT,Qatar,2027,ambitious,0.2749393543862673
QAT,Qatar,2028,ambitious,0.35918295852432014
QAT,Qatar,2029,ambitious,0.4401738204880554
QAT,Qatar,2030,ambitious,0.5181387440985132
QAT,Qatar,2031,ambitious,0.5961036677089712
QAT,Qatar,2032,ambitious,0.6740685913194289
QAT,Qatar,2033,ambitious,0.7520335149298867
QAT,Qatar,2034,ambitious,0.8299984385403446
QAT,Qatar,2035,ambitious,0.9079633621508024
QAT,Qatar,2036,ambitious,0.9859282857612603
QAT,Qatar,2037,ambitious,1.0638932093717182
QAT,Qatar,2038,ambitious,1.141858132982176
QAT,Qatar,2039,ambitious,1.2198230565926336
QAT,Qatar,2040,ambitious,1.2977879802030916
QAT,Qatar,2041,ambitious,1.3757529038135494
QAT,Qatar,2042,ambitious,1.4537178274240072
QAT,Qatar,2043,ambitious,1.531682751034465
QAT,Qatar,2044,ambitious,1.6096476746449229
QAT,Qatar,2045,ambitious,1.6876125982553807
QAT,Qatar,2046,ambitious,1.7655775218658387
QAT,Qatar,2047,ambitious,1.8435424454762965
QAT,Qatar,2048,ambitious,1.9215073690867546
QAT,Qatar,2049,ambitious,1.9994722926972122
QAT,Qatar,2050,ambitious,2.07743721630767
QAT,Qatar,2025,baseline,0.1001225335947338
QAT,Qatar,2026,baseline,0.2002450671894676
QAT,Qatar,2027,baseline,0.30036760078420144
QAT,Qatar,2028,baseline,0.4004901343789352
QAT,Qatar,2029,baseline,0.500612667973669
QAT,Qatar,2030,baseline,0.6007352015684029
QAT,Qatar,2031,baseline,0.7008577351631368
QAT,Qatar,2032,baseline,0.8009802687578704
QAT,Qatar,2033,baseline,0.9011028023526042
QAT,Qatar,2034,baseline,1.001225335947338
QAT,Qatar,2035,baseline,1.101347869542072
QAT,Qatar,2036,baseline,1.2014704031368058
QAT,Qatar,2037,baseline,1.3015929367315395
QAT,Qatar,2038,baseline,1.4017154703262735
QAT,Qatar,2039,baseline,1.5018380039210073
QAT,Qatar,2040,baseline,1.6019605375157409
QAT,Qatar,2041,baseline,1.7020830711104746
QAT,Qatar,2042,baseline,1.8022056047052084
QAT,Qatar,2043,baseline,1.9023281382999422
QAT,Qatar,2044,baseline,2.002450671894676
QAT,Qatar,2045,baseline,2.10257320548941
QAT,Qatar,2046,baseline,2.202695739084144
QAT,Qatar,2047,baseline,2.3028182726788775
QAT,Qatar,2048,baseline,2.4029408062736115
QAT,Qatar,2049,baseline,2.503063339868345
QAT,Qatar,2050,baseline,2.603185873463079
QAT,Qatar,2025,ndc,0.1001225335947338
QAT,Qatar,2026,ndc,0.1960080431894676
QAT,Qatar,2027,ndc,0.28765652878420145
QAT,Qatar,2028,ndc,0.37506799037893523
QAT,Qatar,2029,ndc,0.45824242797366904
QAT,Qatar,2030,ndc,0.5371798415684028
QAT,Qatar,2031,ndc,0.6118802311631367
QAT,Qatar,2032,ndc,0.6823435967578704
QAT,Qatar,2033,ndc,0.7485699383526042
QAT,Qatar,2034,ndc,0.810559255947338
QAT,Qatar,2035,ndc,0.8683115495420719
QAT,Qatar,2036,ndc,0.9218268191368056
QAT,Qatar,2037,ndc,0.9711050647315395
QAT,Qatar,2038,ndc,1.0161462863262734
QAT,Qatar,2039,ndc,1.0569504839210069
QAT,Qatar,2040,ndc,1.0935176575157408
QAT,Qatar,2041,ndc,1.1258478071104745
QAT,Qatar,2042,ndc,1.1539409327052084
QAT,Qatar,2043,ndc,1.1777970342999422
QAT,Qatar,2044,ndc,1.197416111894676
QAT,Qatar,2045,ndc,1.2127981654894098
QAT,Qatar,2046,ndc,1.2239431950841437
QAT,Qatar,2047,ndc,1.2308512006788774
QAT,Qatar,2048,ndc,1.2335221822736113
QAT,Qatar,2049,ndc,1.2319561398683452
QAT,Qatar,2050,ndc,1.2261530734630788
ROU,Romania,2025,ambitious,0.02777140105486977
ROU,Romania,2026,ambitious,0.05170095934927245
ROU,Romania,2027,ambitious,0.07219164083872287
ROU,Romania,2028,ambitious,0.08958617088529244
ROU,Romania,2029,ambitious,0.10417847171447547
ROU,Romania,2030,ambitious,0.11622250843965987
ROU,Romania,2031,ambitious,0.1282665451648442
ROU,Romania,2032,ambitious,0.1403105818900286
ROU,Romania,2033,ambitious,0.15235461861521293
ROU,Romania,2034,ambitious,0.16439865534039733
ROU,Romania,2035,ambitious,0.17644269206558166
ROU,Romania,2036,ambitious,0.18848672879076606
ROU,Romania,2037,ambitious,0.2005307655159504
ROU,Romania,2038,ambitious,0.21257480224113479
ROU,Romania,2039,ambitious,0.22461883896631918
ROU,Romania,2040,ambitious,0.23666287569150346
ROU,Romania,2041,ambitious,0.24870691241668785
ROU,Romania,2042,ambitious,0.26075094914187225
ROU,Romania,2043,ambitious,0.2727949858670565
ROU,Romania,2044,ambitious,0.28483902259224103
ROU,Romania,2045,ambitious,0.2968830593174253
ROU,Romania,2046,ambitious,0.3089270960426097
ROU,Romania,2047,ambitious,0.320971132767794
ROU,Romania,2048,ambitious,0.33301516949297827
ROU,Romania,2049,ambitious,0.3450592062181628
ROU,Romania,2050,ambitious,0.35710324294334717
ROU,Romania,2025,baseline,0.03209144693844931
ROU,Romania,2026,baseline,0.06418289387689861
ROU,Romania,2027,baseline,0.09627434081534791
ROU,Romania,2028,baseline,0.12836578775379723
ROU,Romania,2029,baseline,0.16045723469224654
ROU,Romania,2030,baseline,0.19254868163069583
ROU,Romania,2031,baseline,0.22464012856914517
ROU,Romania,2032,baseline,0.25673157550759446
ROU,Romania,2033,baseline,0.28882302244604374
ROU,Romania,2034,baseline,0.3209144693844931
ROU,Romania,2035,baseline,0.35300591632294237
ROU,Romania,2036,baseline,0.3850973632613916
ROU,Romania,2037,baseline,0.417188810199841
ROU,Romania,2038,baseline,0.44928025713829034
ROU,Romania,2039,baseline,0.48137170407673957
ROU,Romania,2040,baseline,0.5134631510151889
ROU,Romania,2041,baseline,0.5455545979536383
ROU,Romania,2042,baseline,0.5776460448920875
ROU,Romania,2043,baseline,0.6097374918305368
ROU,Romania,2044,baseline,0.6418289387689862
ROU,Romania,2045,baseline,0.6739203857074353
ROU,Romania,2046,baseline,0.7060118326458847
ROU,Romania,2047,baseline,0.7381032795843341
ROU,Romania,2048,baseline,0.7701947265227832
ROU,Romania,2049,baseline,0.8022861734612325
ROU,Romania,2050,baseline,0.834377620399682
ROU,Romania,2025,ndc,0.03209144693844931
ROU,Romania,2026,ndc,0.061233541876898626
ROU,Romania,2027,ndc,0.08742628481534792
ROU,Romania,2028,ndc,0.11066967575379724
ROU,Romania,2029,ndc,0.13096371469224655
ROU,Romania,2030,ndc,0.14830840163069586
ROU,Romania,2031,ndc,0.16270373656914516
ROU,Romania,2032,ndc,0.17414971950759445
ROU,Romania,2033,ndc,0.18264635044604383
ROU,Romania,2034,ndc,0.18819362938449302
ROU,Romania,2035,ndc,0.19079155632294237
ROU,Romania,2036,ndc,0.19044013126139164
ROU,Romania,2037,ndc,0.18713935419984096
ROU,Romania,2038,ndc,0.1808892251382903
ROU,Romania,2039,ndc,0.17168974407673965
ROU,Romania,2040,ndc,0.15954091101518897
ROU,Romania,2041,ndc,0.14444272595363816
ROU,Romania,2042,ndc,0.12639518889208756
ROU,Romania,2043,ndc,0.10539829983053683
ROU,Romania,2044,ndc,0.08145205876898609
ROU,Romania,2045,ndc,0.05455646570743544
ROU,Romania,2046,ndc,0.024711520645884777
ROU,Romania,2047,ndc,-0.008082776415665904
ROU,Romania,2048,ndc,-0.04382642547721671
ROU,Romania,2049,ndc,-0.08251942653876743
ROU,Romania,2050,ndc,-0.12416177960031805
RUS,Russian Federation,2025,ambitious,1.3183839245551765
RUS,Russian Federation,2026,ambitious,2.546896882381237
RUS,Russian Federation,2027,ambitious,3.6949168853164305
RUS,Russian Federation,2028,ambitious,4.770426844763137
RUS,Russian Federation,2029,ambitious,5.780278217089397
RUS,Russian Federation,2030,ambitious,6.730395179200704
RUS,Russian Federation,2031,ambitious,7.680512141312013
RUS,Russian Federation,2032,ambitious,8.63062910342332
RUS,Russian Federation,2033,ambitious,9.580746065534628
RUS,Russian Federation,2034,ambitious,10.530863027645935
RUS,Russian Federation,2035,ambitious,11.480979989757243
RUS,Russian Federation,2036,ambitious,12.43109695186855
RUS,Russian Federation,2037,ambitious,13.381213913979856
RUS,Russian Federation,2038,ambitious,14.331330876091165
RUS,Russian Federation,2039,ambitious,15.281447838202471
RUS,Russian Federation,2040,ambitious,16.23156480031378
RUS,Russian Federation,2041,ambitious,17.181681762425086
RUS,Russian Federation,2042,ambitious,18.131798724536395
RUS,Russian Federation,2043,ambitious,19.081915686647704
RUS,Russian Federation,2044,ambitious,20.03203264875901
RUS,Russian Federation,2045,ambitious,20.98214961087032
RUS,Russian Federation,2046,ambitious,21.932266572981625
RUS,Russian Federation,2047,ambitious,22.882383535092934
RUS,Russian Federation,2048,ambitious,23.83250049720424
RUS,Russian Federation,2049,ambitious,24.782617459315546
RUS,Russian Federation,2050,ambitious,25.732734421426855
RUS,Russian Federation,2025,baseline,1.4193731905461797
RUS,Russian Federation,2026,baseline,2.8387463810923594
RUS,Russian Federation,2027,baseline,4.258119571638539
RUS,Russian Federation,2028,baseline,5.677492762184719
RUS,Russian Federation,2029,baseline,7.096865952730899
RUS,Russian Federation,2030,baseline,8.516239143277078
RUS,Russian Federation,2031,baseline,9.935612333823258
RUS,Russian Federation,2032,baseline,11.354985524369438
RUS,Russian Federation,2033,baseline,12.774358714915618
RUS,Russian Federation,2034,baseline,14.193731905461798
RUS,Russian Federation,2035,baseline,15.61310509600798
RUS,Russian Federation,2036,baseline,17.032478286554156
RUS,Russian Federation,2037,baseline,18.451851477100334
RUS,Russian Federation,2038,baseline,19.871224667646516
RUS,Russian Federation,2039,baseline,21.290597858192697
RUS,Russian Federation,2040,baseline,22.709971048738876
RUS,Russian Federation,2041,baseline,24.129344239285054
RUS,Russian Federation,2042,baseline,25.548717429831235
RUS,Russian Federation,2043,baseline,26.968090620377417
RUS,Russian Federation,2044,baseline,28.387463810923595
RUS,Russian Federation,2045,baseline,29.806837001469773
RUS,Russian Federation,2046,baseline,31.22621019201596
RUS,Russian Federation,2047,baseline,32.64558338256214
RUS,Russian Federation,2048,baseline,34.06495657310831
RUS,Russian Federation,2049,baseline,35.48432976365449
RUS,Russian Federation,2050,baseline,36.90370295420067
RUS,Russian Federation,2025,ndc,1.4193731905461797
RUS,Russian Federation,2026,ndc,2.789214563949502
RUS,Russian Federation,2027,ndc,4.109524120209968
RUS,Russian Federation,2028,ndc,5.3803018593275755
RUS,Russian Federation,2029,ndc,6.601547781302327
RUS,Russian Federation,2030,ndc,7.77326188613422
RUS,Russian Federation,2031,ndc,8.895444173823257
RUS,Russian Federation,2032,ndc,9.968094644369438
RUS,Russian Federation,2033,ndc,10.991213297772761
RUS,Russian Federation,2034,ndc,11.964800134033226
RUS,Russian Federation,2035,ndc,12.888855153150834
RUS,Russian Federation,2036,ndc,13.763378355125585
RUS,Russian Federation,2037,ndc,14.588369739957479
RUS,Russian Federation,2038,ndc,15.363829307646515
RUS,Russian Federation,2039,ndc,16.089757058192696
RUS,Russian Federation,2040,ndc,16.76615299159602
RUS,Russian Federation,2041,ndc,17.393017107856483
RUS,Russian Federation,2042,ndc,17.97034940697409
RUS,Russian Federation,2043,ndc,18.498149888948845
RUS,Russian Federation,2044,ndc,18.97641855378074
RUS,Russian Federation,2045,ndc,19.405155401469774
RUS,Russian Federation,2046,ndc,19.784360432015955
RUS,Russian Federation,2047,ndc,20.114033645419276
RUS,Russian Federation,2048,ndc,20.394175041679745
RUS,Russian Federation,2049,ndc,20.62478462079735
RUS,Russian Federation,2050,ndc,20.805862382772098
SAU,Saudi Arabia,2025,ambitious,0.5844460306071213
SAU,Saudi Arabia,2026,ambitious,1.1433186370590929
SAU,Saudi Arabia,2027,ambitious,1.6785310642736708
SAU,Saudi Arabia,2028,ambitious,2.1917895933719445
SAU,Saudi Arabia,2029,ambitious,2.684622353640316
SAU,Saudi Arabia,2030,ambitious,3.1584032893834175
SAU,Saudi Arabia,2031,ambitious,3.632184225126519
SAU,Saudi Arabia,2032,ambitious,4.105965160869621
SAU,Saudi Arabia,2033,ambitious,4.5797460966127215
SAU,Saudi Arabia,2034,ambitious,5.053527032355822
SAU,Saudi Arabia,2035,ambitious,5.527307968098924
SAU,Saudi Arabia,2036,ambitious,6.001088903842025
SAU,Saudi Arabia,2037,ambitious,6.474869839585127
SAU,Saudi Arabia,2038,ambitious,6.948650775328227
SAU,Saudi Arabia,2039,ambitious,7.422431711071329
SAU,Saudi Arabia,2040,ambitious,7.896212646814431
SAU,Saudi Arabia,2041,ambitious,8.369993582557532
SAU,Saudi Arabia,2042,ambitious,8.843774518300632
SAU,Saudi Arabia,2043,ambitious,9.317555454043733
SAU,Saudi Arabia,2044,ambitious,9.791336389786835
SAU,Saudi Arabia,2045,ambitious,10.265117325529937
SAU,Saudi Arabia,2046,ambitious,10.738898261273038
SAU,Saudi Arabia,2047,ambitious,11.21267919701614
SAU,Saudi Arabia,2048,ambitious,11.68646013275924
SAU,Saudi Arabia,2049,ambitious,12.16024106850234
SAU,Saudi Arabia,2050,ambitious,12.634022004245443
SAU,Saudi Arabia,2025,baseline,0.6121745454501213
SAU,Saudi Arabia,2026,baseline,1.2243490909002426
SAU,Saudi Arabia,2027,baseline,1.8365236363503634
SAU,Saudi Arabia,2028,baseline,2.448698181800485
SAU,Saudi Arabia,2029,baseline,3.060872727250606
SAU,Saudi Arabia,2030,baseline,3.673047272700727
SAU,Saudi Arabia,2031,baseline,4.285221818150848
SAU,Saudi Arabia,2032,baseline,4.89739636360097
SAU,Saudi Arabia,2033,baseline,5.509570909051091
SAU,Saudi Arabia,2034,baseline,6.121745454501212
SAU,Saudi Arabia,2035,baseline,6.7339199999513335
SAU,Saudi Arabia,2036,baseline,7.346094545401454
SAU,Saudi Arabia,2037,baseline,7.9582690908515765
SAU,Saudi Arabia,2038,baseline,8.570443636301697
SAU,Saudi Arabia,2039,baseline,9.182618181751819
SAU,Saudi Arabia,2040,baseline,9.79479272720194
SAU,Saudi Arabia,2041,baseline,10.40696727265206
SAU,Saudi Arabia,2042,baseline,11.019141818102183
SAU,Saudi Arabia,2043,baseline,11.631316363552303
SAU,Saudi Arabia,2044,baseline,12.243490909002425
SAU,Saudi Arabia,2045,baseline,12.855665454452547
SAU,Saudi Arabia,2046,baseline,13.467839999902667
SAU,Saudi Arabia,2047,baseline,14.080014545352789
SAU,Saudi Arabia,2048,baseline,14.692189090802907
SAU,Saudi Arabia,2049,baseline,15.30436363625303
SAU,Saudi Arabia,2050,baseline,15.916538181703153
SAU,Saudi Arabia,2025,ndc,0.6121745454501213
SAU,Saudi Arabia,2026,ndc,1.1969166749002427
SAU,Saudi Arabia,2027,ndc,1.7542263883503637
SAU,Saudi Arabia,2028,ndc,2.284103685800485
SAU,Saudi Arabia,2029,ndc,2.7865485672506063
SAU,Saudi Arabia,2030,ndc,3.2615610327007274
SAU,Saudi Arabia,2031,ndc,3.7091410821508486
SAU,Saudi Arabia,2032,ndc,4.129288715600969
SAU,Saudi Arabia,2033,ndc,4.522003933051091
SAU,Saudi Arabia,2034,ndc,4.887286734501212
SAU,Saudi Arabia,2035,ndc,5.225137119951334
SAU,Saudi Arabia,2036,ndc,5.535555089401455
SAU,Saudi Arabia,2037,ndc,5.818540642851577
SAU,Saudi Arabia,2038,ndc,6.074093780301697
SAU,Saudi Arabia,2039,ndc,6.302214501751818
SAU,Saudi Arabia,2040,ndc,6.50290280720194
SAU,Saudi Arabia,2041,ndc,6.676158696652061
SAU,Saudi Arabia,2042,ndc,6.821982170102183
SAU,Saudi Arabia,2043,ndc,6.940373227552303
SAU,Saudi Arabia,2044,ndc,7.0313318690024245
SAU,Saudi Arabia,2045,ndc,7.094858094452547
SAU,Saudi Arabia,2046,ndc,7.130951903902668
SAU,Saudi Arabia,2047,ndc,7.139613297352788
SAU,Saudi Arabia,2048,ndc,7.120842274802909
SAU,Saudi Arabia,2049,ndc,7.074638836253031
SAU,Saudi Arabia,2050,ndc,7.001002981703152
SGP,Singapore,2025,ambitious,0.03408868451896562
SGP,Singapore,2026,ambitious,0.06670805855675821
SGP,Singapore,2027,ambitious,0.09794717123328467
SGP,Singapore,2028,ambitious,0.12788721439318
SGP,Singapore,2029,ambitious,0.15660242058012266
SGP,Singapore,2030,ambitious,0.18416083629249502
SGP,Singapore,2031,ambitious,0.21171925200486738
SGP,Singapore,2032,ambitious,0.23927766771723974
SGP,Singapore,2033,ambitious,0.2668360834296121
SGP,Singapore,2034,ambitious,0.29439449914198446
SGP,Singapore,2035,ambitious,0.3219529148543568
SGP,Singapore,2036,ambitious,0.3495113305667291
SGP,Singapore,2037,ambitious,0.37706974627910145
SGP,Singapore,2038,ambitious,0.40462816199147383
SGP,Singapore,2039,ambitious,0.43218657770384616
SGP,Singapore,2040,ambitious,0.45974499341621855
SGP,Singapore,2041,ambitious,0.48730340912859094
SGP,Singapore,2042,ambitious,0.5148618248409633
SGP,Singapore,2043,ambitious,0.5424202405533356
SGP,Singapore,2044,ambitious,0.5699786562657079
SGP,Singapore,2045,ambitious,0.5975370719780803
SGP,Singapore,2046,ambitious,0.6250954876904526
SGP,Singapore,2047,ambitious,0.652653903402825
SGP,Singapore,2048,ambitious,0.6802123191151974
SGP,Singapore,2049,ambitious,0.7077707348275697
SGP,Singapore,2050,ambitious,0.7353291505399421
SGP,Singapore,2025,baseline,0.03565594903201817
SGP,Singapore,2026,baseline,0.07131189806403634
SGP,Singapore,2027,baseline,0.10696784709605453
SGP,Singapore,2028,baseline,0.1426237961280727
SGP,Singapore,2029,baseline,0.17827974516009085
SGP,Singapore,2030,baseline,0.21393569419210906
SGP,Singapore,2031,baseline,0.24959164322412722
SGP,Singapore,2032,baseline,0.2852475922561454
SGP,Singapore,2033,baseline,0.32090354128816356
SGP,Singapore,2034,baseline,0.35655949032018175
SGP,Singapore,2035,baseline,0.39221543935219993
SGP,Singapore,2036,baseline,0.4278713883842181
SGP,Singapore,2037,baseline,0.46352733741623625
SGP,Singapore,2038,baseline,0.49918328644825444
SGP,Singapore,2039,baseline,0.5348392354802726
SGP,Singapore,2040,baseline,0.5704951845122908
SGP,Singapore,2041,baseline,0.6061511335443089
SGP,Singapore,2042,baseline,0.6418070825763271
SGP,Singapore,2043,baseline,0.6774630316083452
SGP,Singapore,2044,baseline,0.7131189806403635
SGP,Singapore,2045,baseline,0.7487749296723817
SGP,Singapore,2046,baseline,0.7844308787043999
